-5.000000000000000e+03	-1.851119799734379e+00
-1.000000000000000e+03	-3.699769299993156e-01
-8.000000000000000e+02	-2.959221833409357e-01
-6.000000000000000e+02	-2.218685217650282e-01
-5.500000000000000e+02	-2.033553602464398e-01
-4.400000000000000e+02	-1.626269386012702e-01
-3.300000000000000e+02	-1.218996036744372e-01
-2.200000000000000e+02	-8.117425453313437e-02
-1.100000000000000e+02	-4.045376883075200e-02
-3.000000000000000e+00	-8.963980850439652e-04
-2.900000000000000e+00	-8.600631658284665e-04
-2.800000000000000e+00	-8.237576097595141e-04
-2.700000000000000e+00	-7.874840135911408e-04
-2.600000000000000e+00	-7.512452786759935e-04
-2.500000000000000e+00	-7.150447371709832e-04
-2.399999999999999e+00	-6.788862187674982e-04
-2.299999999999999e+00	-6.427741539403029e-04
-2.199999999999999e+00	-6.067137055566346e-04
-2.099999999999999e+00	-5.707109382960420e-04
-1.999999999999999e+00	-5.347730396675604e-04
-1.899999999999999e+00	-4.989086125567475e-04
-1.799999999999999e+00	-4.631282717747371e-04
-1.699999999999999e+00	-4.274444368817435e-04
-1.599999999999999e+00	-3.918731350889761e-04
-1.499999999999999e+00	-3.564344237455070e-04
-1.399999999999999e+00	-3.211541356523540e-04
-1.299999999999998e+00	-2.860662887699916e-04
-1.199999999999998e+00	-2.512168738701077e-04
-1.099999999999998e+00	-2.166700665466784e-04
-1.000000000000000e+00	-1.825189460735333e-04
-9.900000000000000e-01	-1.791304705005143e-04
-9.800000000000000e-01	-1.757474759478960e-04
-9.700000000000000e-01	-1.723701489231152e-04
-9.600000000000000e-01	-1.689986830468497e-04
-9.500000000000000e-01	-1.656332822732679e-04
-9.399999999999999e-01	-1.622741609638773e-04
-9.299999999999999e-01	-1.589215445813761e-04
-9.199999999999999e-01	-1.555756704413435e-04
-9.099999999999999e-01	-1.522367885262226e-04
-8.999999999999999e-01	-1.489051623679723e-04
-8.899999999999999e-01	-1.455810700054761e-04
-8.799999999999999e-01	-1.422648050250758e-04
-8.699999999999999e-01	-1.389566776918143e-04
-8.599999999999999e-01	-1.356570161811771e-04
-8.499999999999999e-01	-1.323661679213578e-04
-8.399999999999999e-01	-1.290845010579372e-04
-8.299999999999998e-01	-1.258124060533639e-04
-8.199999999999998e-01	-1.225502974360023e-04
-8.099999999999998e-01	-1.192986157148923e-04
-7.999999999999998e-01	-1.160578294776562e-04
-7.899999999999998e-01	-1.128284376923368e-04
-7.799999999999998e-01	-1.096109722350991e-04
-7.699999999999998e-01	-1.064060006694089e-04
-7.599999999999998e-01	-1.032141293041969e-04
-7.499999999999998e-01	-1.000360065631050e-04
-7.399999999999998e-01	-9.687232669973008e-05
-7.299999999999998e-01	-9.372383389723975e-05
-7.199999999999998e-01	-9.059132679728406e-05
-7.099999999999997e-01	-8.747566350516452e-05
-6.999999999999997e-01	-8.437776712539959e-05
-6.899999999999997e-01	-8.129863188651851e-05
-6.799999999999997e-01	-7.823932991858725e-05
-6.699999999999997e-01	-7.520101875385969e-05
-6.599999999999997e-01	-7.218494962489091e-05
-6.499999999999997e-01	-6.919247663859472e-05
-6.399999999999997e-01	-6.622506690727066e-05
-6.299999999999997e-01	-6.328431171799782e-05
-6.199999999999997e-01	-6.037193881593111e-05
-6.099999999999997e-01	-5.748982586861209e-05
-5.999999999999996e-01	-5.464001515668703e-05
-5.899999999999996e-01	-5.182472950551594e-05
-5.799999999999996e-01	-4.904638942073382e-05
-5.699999999999996e-01	-4.630763131480459e-05
-5.599999999999996e-01	-4.361132660118170e-05
-5.499999999999996e-01	-4.096064526870709e-05
-5.399999999999996e-01	-3.835890520886381e-05
-5.299999999999996e-01	-3.580983788544018e-05
-5.199999999999996e-01	-3.331744456601374e-05
-5.099999999999996e-01	-3.088604719535878e-05
