-1.400000000000000e+01	-4.940973024352258e-03
-1.399750000000000e+01	-4.940050426391260e-03
-1.399500000000000e+01	-4.939127829596684e-03
-1.399250000000000e+01	-4.938205233094038e-03
-1.399000000000000e+01	-4.937282637175111e-03
-1.398750000000000e+01	-4.936360041840116e-03
-1.398500000000000e+01	-4.935437447089274e-03
-1.398250000000000e+01	-4.934514852922802e-03
-1.398000000000000e+01	-4.933592259340914e-03
-1.397750000000000e+01	-4.932669666343831e-03
-1.397500000000000e+01	-4.931747073931769e-03
-1.397250000000001e+01	-4.930824482104946e-03
-1.397000000000001e+01	-4.929901890863580e-03
-1.396750000000001e+01	-4.928979300207891e-03
-1.396500000000001e+01	-4.928056710138093e-03
-1.396250000000001e+01	-4.927134120654407e-03
-1.396000000000001e+01	-4.926211531757051e-03
-1.395750000000001e+01	-4.925288943446245e-03
-1.395500000000001e+01	-4.924366355722205e-03
-1.395250000000001e+01	-4.923443768585150e-03
-1.395000000000001e+01	-4.922521182035302e-03
-1.394750000000001e+01	-4.921598596072876e-03
-1.394500000000001e+01	-4.920676010698094e-03
-1.394250000000001e+01	-4.919753425911174e-03
-1.394000000000001e+01	-4.918830841712334e-03
-1.393750000000001e+01	-4.917908258101797e-03
-1.393500000000001e+01	-4.916985675079781e-03
-1.393250000000001e+01	-4.916063092646505e-03
-1.393000000000001e+01	-4.915140510802188e-03
-1.392750000000001e+01	-4.914217929547052e-03
-1.392500000000001e+01	-4.913295348881317e-03
-1.392250000000002e+01	-4.912372768805203e-03
-1.392000000000002e+01	-4.911450189318927e-03
-1.391750000000002e+01	-4.910527610422715e-03
-1.391500000000002e+01	-4.909605032116786e-03
-1.391250000000002e+01	-4.908682454401359e-03
-1.391000000000002e+01	-4.907759877276655e-03
-1.390750000000002e+01	-4.906837300742896e-03
-1.390500000000002e+01	-4.905914724800303e-03
-1.390250000000002e+01	-4.904992149449096e-03
-1.390000000000002e+01	-4.904069574689499e-03
-1.389750000000002e+01	-4.903147000521730e-03
-1.389500000000002e+01	-4.902224426946013e-03
-1.389250000000002e+01	-4.901301853962569e-03
-1.389000000000002e+01	-4.900379281571621e-03
-1.388750000000002e+01	-4.899456709773389e-03
-1.388500000000002e+01	-4.898534138568097e-03
-1.388250000000002e+01	-4.897611567955965e-03
-1.388000000000002e+01	-4.896688997937219e-03
-1.387750000000002e+01	-4.895766428512076e-03
-1.387500000000002e+01	-4.894843859680763e-03
-1.387250000000003e+01	-4.893921291443500e-03
-1.387000000000003e+01	-4.892998723800514e-03
-1.386750000000003e+01	-4.892076156752024e-03
-1.386500000000003e+01	-4.891153590298254e-03
-1.386250000000003e+01	-4.890231024439428e-03
-1.386000000000003e+01	-4.889308459175768e-03
-1.385750000000003e+01	-4.888385894507499e-03
-1.385500000000003e+01	-4.887463330434844e-03
-1.385250000000003e+01	-4.886540766958027e-03
-1.385000000000003e+01	-4.885618204077271e-03
-1.384750000000003e+01	-4.884695641792801e-03
-1.384500000000003e+01	-4.883773080104840e-03
-1.384250000000003e+01	-4.882850519013613e-03
-1.384000000000003e+01	-4.881927958519344e-03
-1.383750000000003e+01	-4.881005398622257e-03
